state,date,division,inflation_yoy,inflation_mom
Perlis,2015-05-01,02,12.5,-1.9
Perlis,2015-06-01,02,12.6,0.1
Perlis,2015-07-01,02,15.2,2.2
Perlis,2015-08-01,02,15.2,0.0
Perlis,2015-09-01,02,10.9,0.0
Perlis,2015-10-01,02,15.2,0.0
Perlis,2015-11-01,02,23.8,20.9
Perlis,2015-12-01,02,25.9,1.8
Perlis,2016-01-01,02,25.9,0.0
Perlis,2016-02-01,02,25.9,0.0
Perlis,2016-03-01,02,25.9,0.0
Perlis,2016-04-01,02,23.5,0.0
Perlis,2016-05-01,02,26.1,0.2
Perlis,2016-06-01,02,26.1,0.1
Perlis,2016-07-01,02,23.2,-0.1
Perlis,2016-08-01,02,23.2,0.0
Perlis,2016-09-01,02,23.2,0.0
Perlis,2016-10-01,02,23.2,0.0
Perlis,2016-11-01,02,1.9,0.0
Perlis,2016-12-01,02,0.2,0.0
Perlis,2017-01-01,02,0.2,0.0
Perlis,2017-02-01,02,0.2,0.0
Perlis,2017-03-01,02,0.2,0.0
Perlis,2017-04-01,02,0.2,0.0
Perlis,2017-05-01,02,0.0,0.0
Perlis,2017-06-01,02,-0.1,0.0
Perlis,2017-07-01,02,0.0,0.0
Perlis,2017-08-01,02,0.0,0.0
Perlis,2017-09-01,02,0.0,0.0
Perlis,2017-10-01,02,0.0,0.0
Perlis,2017-11-01,02,0.0,0.0
Perlis,2017-12-01,02,0.0,0.0
Perlis,2018-01-01,02,0.0,0.0
Perlis,2018-02-01,02,0.0,0.0
Perlis,2018-03-01,02,0.0,0.0
Perlis,2018-04-01,02,0.0,0.0
Perlis,2018-05-01,02,0.0,0.0
Perlis,2018-06-01,02,0.0,0.0
Perlis,2018-07-01,02,0.0,0.0
Perlis,2018-08-01,02,0.0,0.0
Perlis,2018-09-01,02,0.0,0.0
Perlis,2018-10-01,02,0.0,0.0
Perlis,2018-11-01,02,2.4,2.4
Perlis,2018-12-01,02,2.5,0.1
Perlis,2019-01-01,02,2.5,0.0
Perlis,2019-02-01,02,2.5,0.0
Perlis,2019-03-01,02,2.5,0.0
Perlis,2019-04-01,02,2.5,0.0
Perlis,2019-05-01,02,2.5,0.0
Perlis,2019-06-01,02,2.5,0.0
Perlis,2019-07-01,02,2.5,0.0
Perlis,2019-08-01,02,2.5,0.0
Perlis,2019-09-01,02,2.5,0.0
Perlis,2019-10-01,02,2.5,0.0
Perlis,2019-11-01,02,0.1,0.0
Perlis,2019-12-01,02,0.0,0.0
Perlis,2020-01-01,02,0.0,0.0
Perlis,2020-02-01,02,0.0,0.0
Perlis,2020-03-01,02,0.0,0.0
Perlis,2020-04-01,02,0.0,0.0
Perlis,2020-05-01,02,0.0,0.0
Perlis,2020-06-01,02,0.0,0.0
Perlis,2020-07-01,02,0.0,0.0
Perlis,2020-08-01,02,0.0,0.0
Perlis,2020-09-01,02,0.0,0.0
Perlis,2020-10-01,02,0.0,0.0
Perlis,2020-11-01,02,0.0,0.0
Perlis,2020-12-01,02,0.0,0.0
Perlis,2021-01-01,02,0.0,0.0
Perlis,2021-02-01,02,0.0,0.0
Perlis,2021-03-01,02,0.0,0.0
Perlis,2021-04-01,02,0.0,0.0
Perlis,2021-05-01,02,0.0,0.0
Perlis,2021-06-01,02,0.0,0.0
Perlis,2021-07-01,02,0.0,0.0
Perlis,2021-08-01,02,0.0,0.0
Perlis,2021-09-01,02,0.0,0.0
Perlis,2021-10-01,02,0.0,0.0
Perlis,2021-11-01,02,0.0,0.0
Perlis,2021-12-01,02,0.0,0.0
Perlis,2022-01-01,02,0.0,0.0
Perlis,2022-02-01,02,0.0,0.0
Perlis,2022-03-01,02,0.0,0.0
Perlis,2022-04-01,02,0.0,0.0
Perlis,2022-05-01,02,0.0,0.0
Perlis,2022-06-01,02,0.0,0.0
Perlis,2022-07-01,02,0.0,0.0
Perlis,2022-08-01,02,0.0,0.0
Perlis,2022-09-01,02,0.0,0.0
Perlis,2022-10-01,02,0.0,0.0
Perlis,2022-11-01,02,0.0,0.0
Perlis,2022-12-01,02,0.0,0.0
Perlis,2023-01-01,02,0.0,0.0
Perlis,2023-02-01,02,0.0,0.0
Perlis,2023-03-01,02,0.0,0.0
Perlis,2023-04-01,02,0.0,0.0
Perlis,2023-05-01,02,0.0,0.0
Perlis,2023-06-01,02,0.0,0.0
Perlis,2023-07-01,02,0.0,0.0
Perlis,2023-08-01,02,0.0,0.0
Perlis,2023-09-01,02,0.4,0.4
Perlis,2023-10-01,02,0.4,0.0
Perlis,2023-11-01,02,0.4,0.0
Perlis,2023-12-01,02,0.4,0.0
Perlis,2024-01-01,02,0.4,0.0
Perlis,2024-02-01,02,0.4,0.0
Perlis,2024-03-01,02,0.4,0.0
Perlis,2024-04-01,02,0.4,0.0
Perlis,2024-05-01,02,0.4,0.0
Perlis,2024-06-01,02,0.4,0.0
Perlis,2024-07-01,02,0.4,0.0
Perlis,2024-08-01,02,0.4,0.0
Perlis,2024-09-01,02,0.0,0.0
Perlis,2024-10-01,02,0.0,0.0
Perlis,2024-11-01,02,0.0,0.0
Perlis,2024-12-01,02,0.0,0.0
Perlis,2025-01-01,02,0.0,0.0
Perlis,2025-02-01,02,0.0,0.0
Perlis,2025-03-01,02,0.0,0.0
Perlis,2025-04-01,02,0.0,0.0
Perlis,2025-05-01,02,0.0,0.0
Perlis,2025-06-01,02,0.0,0.0
Perlis,2025-07-01,02,0.0,0.0
Perlis,2025-08-01,02,0.0,0.0
Pulau Pinang,2010-02-01,02,,-0.1
Pulau Pinang,2010-03-01,02,,-0.1
Pulau Pinang,2010-04-01,02,,0.4
Pulau Pinang,2010-05-01,02,,0.1
Pulau Pinang,2010-06-01,02,,0.4
Pulau Pinang,2010-07-01,02,,0.4
Pulau Pinang,2010-08-01,02,,-0.1
Pulau Pinang,2010-09-01,02,,0.0
Pulau Pinang,2010-10-01,02,,5.1
Pulau Pinang,2010-11-01,02,,-0.3
Pulau Pinang,2010-12-01,02,,0.1
Pulau Pinang,2011-01-01,02,5.8,-0.2
Pulau Pinang,2011-02-01,02,5.8,-0.1
Pulau Pinang,2011-03-01,02,5.8,-0.1
Pulau Pinang,2011-04-01,02,5.7,0.3
Pulau Pinang,2011-05-01,02,5.5,-0.1
Pulau Pinang,2011-06-01,02,5.6,0.5
Pulau Pinang,2011-07-01,02,5.0,-0.1
Pulau Pinang,2011-08-01,02,4.9,-0.2
Pulau Pinang,2011-09-01,02,4.9,0.0
Pulau Pinang,2011-10-01,02,-0.5,-0.3
Pulau Pinang,2011-11-01,02,0.1,0.3
Pulau Pinang,2011-12-01,02,0.1,0.1
Pulau Pinang,2012-01-01,02,-0.4,-0.7
Pulau Pinang,2012-02-01,02,-0.4,-0.1
Pulau Pinang,2012-03-01,02,-0.1,0.2
Pulau Pinang,2012-04-01,02,-0.1,0.3
Pulau Pinang,2012-05-01,02,0.2,0.2
Pulau Pinang,2012-06-01,02,0.0,0.3
Pulau Pinang,2012-07-01,02,0.2,0.1
Pulau Pinang,2012-08-01,02,0.3,-0.1
Pulau Pinang,2012-09-01,02,0.7,0.4
Pulau Pinang,2012-10-01,02,0.7,-0.3
Pulau Pinang,2012-11-01,02,1.9,1.5
Pulau Pinang,2012-12-01,02,1.8,0.0
Pulau Pinang,2013-01-01,02,2.6,0.1
Pulau Pinang,2013-02-01,02,2.8,0.1
Pulau Pinang,2013-03-01,02,3.0,0.4
Pulau Pinang,2013-04-01,02,2.4,-0.3
Pulau Pinang,2013-05-01,02,2.0,-0.2
Pulau Pinang,2013-06-01,02,4.0,2.3
Pulau Pinang,2013-07-01,02,3.4,-0.5
Pulau Pinang,2013-08-01,02,4.1,0.6
Pulau Pinang,2013-09-01,02,4.0,0.3
Pulau Pinang,2013-10-01,02,14.2,9.4
Pulau Pinang,2013-11-01,02,12.5,0.1
Pulau Pinang,2013-12-01,02,12.3,-0.3
Pulau Pinang,2014-01-01,02,12.2,0.1
Pulau Pinang,2014-02-01,02,12.4,0.3
Pulau Pinang,2014-03-01,02,11.9,-0.1
Pulau Pinang,2014-04-01,02,11.7,-0.4
Pulau Pinang,2014-05-01,02,12.2,0.3
Pulau Pinang,2014-06-01,02,10.3,0.5
Pulau Pinang,2014-07-01,02,10.9,0.1
Pulau Pinang,2014-08-01,02,10.5,0.2
Pulau Pinang,2014-09-01,02,13.4,2.9
Pulau Pinang,2014-10-01,02,0.5,-3.0
Pulau Pinang,2014-11-01,02,9.7,9.3
Pulau Pinang,2014-12-01,02,10.2,0.2
Pulau Pinang,2015-01-01,02,10.2,0.1
Pulau Pinang,2015-02-01,02,9.6,-0.2
Pulau Pinang,2015-03-01,02,9.7,0.0
Pulau Pinang,2015-04-01,02,13.0,2.6
Pulau Pinang,2015-05-01,02,11.4,-1.2
Pulau Pinang,2015-06-01,02,10.9,0.1
Pulau Pinang,2015-07-01,02,12.3,1.3
Pulau Pinang,2015-08-01,02,12.4,0.3
Pulau Pinang,2015-09-01,02,9.1,-0.1
Pulau Pinang,2015-10-01,02,12.7,0.1
Pulau Pinang,2015-11-01,02,19.2,15.5
Pulau Pinang,2015-12-01,02,21.0,1.7
Pulau Pinang,2016-01-01,02,20.8,-0.1
Pulau Pinang,2016-02-01,02,20.8,-0.3
Pulau Pinang,2016-03-01,02,21.4,0.5
Pulau Pinang,2016-04-01,02,18.5,0.1
Pulau Pinang,2016-05-01,02,19.8,-0.1
Pulau Pinang,2016-06-01,02,20.0,0.3
Pulau Pinang,2016-07-01,02,19.0,0.4
Pulau Pinang,2016-08-01,02,18.7,0.0
Pulau Pinang,2016-09-01,02,18.5,-0.2
Pulau Pinang,2016-10-01,02,18.7,0.3
Pulau Pinang,2016-11-01,02,2.6,-0.1
Pulau Pinang,2016-12-01,02,0.8,-0.1
Pulau Pinang,2017-01-01,02,0.7,-0.2
Pulau Pinang,2017-02-01,02,1.1,0.2
Pulau Pinang,2017-03-01,02,0.9,0.3
Pulau Pinang,2017-04-01,02,0.6,-0.2
Pulau Pinang,2017-05-01,02,0.9,0.2
Pulau Pinang,2017-06-01,02,0.8,0.2
Pulau Pinang,2017-07-01,02,0.2,-0.2
Pulau Pinang,2017-08-01,02,0.4,0.2
Pulau Pinang,2017-09-01,02,0.8,0.1
Pulau Pinang,2017-10-01,02,0.6,0.1
Pulau Pinang,2017-11-01,02,0.9,0.2
Pulau Pinang,2017-12-01,02,0.7,-0.2
Pulau Pinang,2018-01-01,02,0.8,-0.1
Pulau Pinang,2018-02-01,02,0.6,0.0
Pulau Pinang,2018-03-01,02,1.0,0.7
Pulau Pinang,2018-04-01,02,1.2,0.0
Pulau Pinang,2018-05-01,02,1.0,0.0
Pulau Pinang,2018-06-01,02,-0.4,-1.2
Pulau Pinang,2018-07-01,02,-0.9,-0.6
Pulau Pinang,2018-08-01,02,-1.2,-0.1
Pulau Pinang,2018-09-01,02,-1.2,0.1
Pulau Pinang,2018-10-01,02,-0.4,1.0
Pulau Pinang,2018-11-01,02,1.2,1.8
Pulau Pinang,2018-12-01,02,1.5,0.1
Pulau Pinang,2019-01-01,02,1.9,0.3
Pulau Pinang,2019-02-01,02,2.0,0.1
Pulau Pinang,2019-03-01,02,2.1,0.7
Pulau Pinang,2019-04-01,02,2.0,-0.1
Pulau Pinang,2019-05-01,02,2.0,0.0
Pulau Pinang,2019-06-01,02,3.2,-0.1
Pulau Pinang,2019-07-01,02,3.8,0.0
Pulau Pinang,2019-08-01,02,3.7,-0.2
Pulau Pinang,2019-09-01,02,3.6,0.0
Pulau Pinang,2019-10-01,02,2.6,0.0
Pulau Pinang,2019-11-01,02,1.0,0.2
Pulau Pinang,2019-12-01,02,0.4,-0.5
Pulau Pinang,2020-01-01,02,-0.5,-0.7
Pulau Pinang,2020-02-01,02,-0.5,0.1
Pulau Pinang,2020-03-01,02,-0.7,0.6
Pulau Pinang,2020-04-01,02,-0.7,0.0
Pulau Pinang,2020-05-01,02,-0.7,0.0
Pulau Pinang,2020-06-01,02,-0.5,0.1
Pulau Pinang,2020-07-01,02,-0.4,0.1
Pulau Pinang,2020-08-01,02,-0.1,0.1
Pulau Pinang,2020-09-01,02,0.3,0.4
Pulau Pinang,2020-10-01,02,0.4,0.1
Pulau Pinang,2020-11-01,02,0.2,0.1
Pulau Pinang,2020-12-01,02,0.6,-0.1
Pulau Pinang,2021-01-01,02,1.4,0.1
Pulau Pinang,2021-02-01,02,1.4,0.1
Pulau Pinang,2021-03-01,02,0.8,-0.1
Pulau Pinang,2021-04-01,02,1.0,0.2
Pulau Pinang,2021-05-01,02,0.9,-0.2
Pulau Pinang,2021-06-01,02,0.7,-0.1
Pulau Pinang,2021-07-01,02,0.6,0.0
Pulau Pinang,2021-08-01,02,0.6,0.1
Pulau Pinang,2021-09-01,02,0.2,-0.1
Pulau Pinang,2021-10-01,02,0.1,0.0
Pulau Pinang,2021-11-01,02,0.4,0.3
Pulau Pinang,2021-12-01,02,0.2,-0.2
Pulau Pinang,2022-01-01,02,0.4,0.3
Pulau Pinang,2022-02-01,02,0.6,0.3
Pulau Pinang,2022-03-01,02,1.0,0.4
Pulau Pinang,2022-04-01,02,0.7,-0.1
Pulau Pinang,2022-05-01,02,0.5,-0.3
Pulau Pinang,2022-06-01,02,0.6,0.0
Pulau Pinang,2022-07-01,02,0.8,0.2
Pulau Pinang,2022-08-01,02,0.7,0.0
Pulau Pinang,2022-09-01,02,1.1,0.3
Pulau Pinang,2022-10-01,02,1.2,0.1
Pulau Pinang,2022-11-01,02,1.0,0.1
Pulau Pinang,2022-12-01,02,1.1,-0.1
Pulau Pinang,2023-01-01,02,0.8,0.1
Pulau Pinang,2023-02-01,02,0.7,0.1
Pulau Pinang,2023-03-01,02,0.2,-0.1
Pulau Pinang,2023-04-01,02,0.2,-0.1
Pulau Pinang,2023-05-01,02,0.6,0.1
Pulau Pinang,2023-06-01,02,0.7,0.1
Pulau Pinang,2023-07-01,02,0.5,0.0
Pulau Pinang,2023-08-01,02,0.5,0.0
Pulau Pinang,2023-09-01,02,0.5,0.2
Pulau Pinang,2023-10-01,02,0.2,-0.2
Pulau Pinang,2023-11-01,02,-0.1,-0.2
Pulau Pinang,2023-12-01,02,-0.2,-0.3
Pulau Pinang,2024-01-01,02,-0.2,0.1
Pulau Pinang,2024-02-01,02,-0.1,0.2
Pulau Pinang,2024-03-01,02,0.0,0.1
Pulau Pinang,2024-04-01,02,0.4,0.2
Pulau Pinang,2024-05-01,02,1.1,0.8
Pulau Pinang,2024-06-01,02,1.5,0.5
Pulau Pinang,2024-07-01,02,1.4,-0.2
Pulau Pinang,2024-08-01,02,1.7,0.4
Pulau Pinang,2024-09-01,02,1.5,0.1
Pulau Pinang,2024-10-01,02,1.8,0.1
Pulau Pinang,2024-11-01,02,2.1,0.1
Pulau Pinang,2024-12-01,02,2.2,-0.2
Pulau Pinang,2025-01-01,02,1.8,-0.4
Pulau Pinang,2025-02-01,02,1.8,0.2
Pulau Pinang,2025-03-01,02,1.6,-0.1
Pulau Pinang,2025-04-01,02,2.0,0.6
Pulau Pinang,2025-05-01,02,1.4,0.2
Pulau Pinang,2025-06-01,02,1.1,0.2
Pulau Pinang,2025-07-01,02,1.6,0.3
Pulau Pinang,2025-08-01,02,1.1,-0.1
Sabah,2010-02-01,02,,0.1
Sabah,2010-03-01,02,,-0.1
Sabah,2010-04-01,02,,0.0
Sabah,2010-05-01,02,,0.1
Sabah,2010-06-01,02,,0.0
Sabah,2010-07-01,02,,0.0
Sabah,2010-08-01,02,,0.0
Sabah,2010-09-01,02,,0.0
Sabah,2010-10-01,02,,6.6
Sabah,2010-11-01,02,,0.0
Sabah,2010-12-01,02,,0.0
Sabah,2011-01-01,02,6.8,0.1
Sabah,2011-02-01,02,6.7,0.0
Sabah,2011-03-01,02,6.8,0.0
Sabah,2011-04-01,02,6.8,0.0
Sabah,2011-05-01,02,6.7,0.0
Sabah,2011-06-01,02,6.7,0.0
Sabah,2011-07-01,02,6.7,0.0
Sabah,2011-08-01,02,6.7,0.0
Sabah,2011-09-01,02,6.7,0.0
Sabah,2011-10-01,02,0.2,0.1
Sabah,2011-11-01,02,0.2,0.0
Sabah,2011-12-01,02,0.4,0.2
Sabah,2012-01-01,02,0.2,-0.1
Sabah,2012-02-01,02,0.2,0.0
Sabah,2012-03-01,02,0.3,0.1
Sabah,2012-04-01,02,0.3,0.0
Sabah,2012-05-01,02,0.3,0.0
Sabah,2012-06-01,02,0.4,0.1
Sabah,2012-07-01,02,0.5,0.1
Sabah,2012-08-01,02,0.5,0.0
Sabah,2012-09-01,02,0.5,0.0
Sabah,2012-10-01,02,0.4,0.0
Sabah,2012-11-01,02,2.2,1.8
Sabah,2012-12-01,02,1.9,-0.1
Sabah,2013-01-01,02,2.2,0.2
Sabah,2013-02-01,02,2.2,0.0
Sabah,2013-03-01,02,2.2,0.1
Sabah,2013-04-01,02,2.2,0.0
Sabah,2013-05-01,02,2.2,0.0
Sabah,2013-06-01,02,4.7,2.6
Sabah,2013-07-01,02,4.6,0.0
Sabah,2013-08-01,02,4.7,0.1
Sabah,2013-09-01,02,5.1,0.4
Sabah,2013-10-01,02,17.8,12.1
Sabah,2013-11-01,02,15.8,0.1
Sabah,2013-12-01,02,15.9,0.0
Sabah,2014-01-01,02,15.6,-0.1
Sabah,2014-02-01,02,15.6,0.0
Sabah,2014-03-01,02,15.5,0.0
Sabah,2014-04-01,02,15.5,0.0
Sabah,2014-05-01,02,15.5,0.0
Sabah,2014-06-01,02,12.7,0.1
Sabah,2014-07-01,02,12.7,0.0
Sabah,2014-08-01,02,12.7,0.1
Sabah,2014-09-01,02,16.1,3.5
Sabah,2014-10-01,02,0.2,-3.3
Sabah,2014-11-01,02,11.3,11.2
Sabah,2014-12-01,02,11.3,0.0
Sabah,2015-01-01,02,11.4,0.0
Sabah,2015-02-01,02,11.4,0.0
Sabah,2015-03-01,02,11.4,0.0
Sabah,2015-04-01,02,13.7,2.0
Sabah,2015-05-01,02,11.7,-1.7
Sabah,2015-06-01,02,11.8,0.1
Sabah,2015-07-01,02,14.0,1.9
Sabah,2015-08-01,02,13.9,0.0
Sabah,2015-09-01,02,10.1,0.0
Sabah,2015-10-01,02,13.9,0.0
Sabah,2015-11-01,02,21.5,18.7
Sabah,2015-12-01,02,23.7,1.8
Sabah,2016-01-01,02,23.7,0.0
Sabah,2016-02-01,02,23.5,-0.1
Sabah,2016-03-01,02,23.5,-0.1
Sabah,2016-04-01,02,21.1,0.1
Sabah,2016-05-01,02,23.0,-0.1
Sabah,2016-06-01,02,22.8,-0.1
Sabah,2016-07-01,02,20.5,0.0
Sabah,2016-08-01,02,20.6,0.1
Sabah,2016-09-01,02,20.7,0.1
Sabah,2016-10-01,02,20.7,0.0
Sabah,2016-11-01,02,1.7,-0.1
Sabah,2016-12-01,02,-0.1,0.1
Sabah,2017-01-01,02,-0.1,0.0
Sabah,2017-02-01,02,0.0,-0.1
Sabah,2017-03-01,02,0.1,0.1
Sabah,2017-04-01,02,0.1,0.1
Sabah,2017-05-01,02,0.2,-0.1
Sabah,2017-06-01,02,0.2,0.0
Sabah,2017-07-01,02,0.1,-0.1
Sabah,2017-08-01,02,0.0,0.0
Sabah,2017-09-01,02,-0.1,0.1
Sabah,2017-10-01,02,-0.1,-0.1
Sabah,2017-11-01,02,-0.1,-0.1
Sabah,2017-12-01,02,-0.1,0.1
Sabah,2018-01-01,02,-0.2,-0.1
Sabah,2018-02-01,02,-0.4,-0.2
Sabah,2018-03-01,02,-0.4,0.0
Sabah,2018-04-01,02,-0.2,0.2
Sabah,2018-05-01,02,-0.5,-0.4
Sabah,2018-06-01,02,-1.4,-0.9
Sabah,2018-07-01,02,-1.2,0.1
Sabah,2018-08-01,02,-1.2,0.0
Sabah,2018-09-01,02,-1.3,0.0
Sabah,2018-10-01,02,-1.2,0.1
Sabah,2018-11-01,02,0.6,1.7
Sabah,2018-12-01,02,0.6,0.1
Sabah,2019-01-01,02,0.6,-0.1
Sabah,2019-02-01,02,0.8,0.0
Sabah,2019-03-01,02,0.9,0.1
Sabah,2019-04-01,02,0.6,0.0
Sabah,2019-05-01,02,1.0,0.0
Sabah,2019-06-01,02,1.9,0.0
Sabah,2019-07-01,02,1.9,0.1
Sabah,2019-08-01,02,2.0,0.1
Sabah,2019-09-01,02,2.0,0.0
Sabah,2019-10-01,02,1.8,-0.1
Sabah,2019-11-01,02,0.2,0.1
Sabah,2019-12-01,02,0.0,-0.1
Sabah,2020-01-01,02,0.1,0.0
Sabah,2020-02-01,02,0.1,0.0
Sabah,2020-03-01,02,0.1,0.0
Sabah,2020-04-01,02,0.1,0.0
Sabah,2020-05-01,02,0.1,0.0
Sabah,2020-06-01,02,0.0,-0.1
Sabah,2020-07-01,02,0.0,0.1
Sabah,2020-08-01,02,0.1,0.2
Sabah,2020-09-01,02,0.1,0.0
Sabah,2020-10-01,02,0.2,0.0
Sabah,2020-11-01,02,0.1,0.0
Sabah,2020-12-01,02,0.2,0.0
Sabah,2021-01-01,02,0.2,0.1
Sabah,2021-02-01,02,0.2,0.0
Sabah,2021-03-01,02,0.2,0.0
Sabah,2021-04-01,02,0.3,0.1
Sabah,2021-05-01,02,0.3,0.0
Sabah,2021-06-01,02,0.3,0.0
Sabah,2021-07-01,02,0.3,0.0
Sabah,2021-08-01,02,0.1,0.0
Sabah,2021-09-01,02,0.1,0.0
Sabah,2021-10-01,02,0.2,0.1
Sabah,2021-11-01,02,0.2,0.0
Sabah,2021-12-01,02,0.2,0.0
Sabah,2022-01-01,02,0.2,0.1
Sabah,2022-02-01,02,0.1,-0.1
Sabah,2022-03-01,02,0.2,0.1
Sabah,2022-04-01,02,0.1,0.0
Sabah,2022-05-01,02,0.2,0.1
Sabah,2022-06-01,02,0.2,-0.1
Sabah,2022-07-01,02,0.2,0.1
Sabah,2022-08-01,02,0.2,0.0
Sabah,2022-09-01,02,0.3,0.1
Sabah,2022-10-01,02,0.2,0.0
Sabah,2022-11-01,02,0.2,0.0
Sabah,2022-12-01,02,0.3,0.1
Sabah,2023-01-01,02,0.2,0.0
Sabah,2023-02-01,02,0.3,0.0
Sabah,2023-03-01,02,0.2,0.0
Sabah,2023-04-01,02,0.2,0.0
Sabah,2023-05-01,02,0.1,0.0
Sabah,2023-06-01,02,0.2,0.1
Sabah,2023-07-01,02,0.1,-0.1
Sabah,2023-08-01,02,0.1,0.0
Sabah,2023-09-01,02,0.3,0.3
Sabah,2023-10-01,02,0.3,0.0
Sabah,2023-11-01,02,0.3,-0.1
Sabah,2023-12-01,02,0.3,0.1
Sabah,2024-01-01,02,0.4,0.1
Sabah,2024-02-01,02,0.5,0.1
Sabah,2024-03-01,02,0.5,0.0
Sabah,2024-04-01,02,0.6,0.2
Sabah,2024-05-01,02,0.6,-0.1
Sabah,2024-06-01,02,0.5,0.0
Sabah,2024-07-01,02,1.3,0.7
Sabah,2024-08-01,02,1.3,0.0
Sabah,2024-09-01,02,1.0,0.0
Sabah,2024-10-01,02,1.0,-0.1
Sabah,2024-11-01,02,1.1,0.1
Sabah,2024-12-01,02,-0.4,-1.4
Sabah,2025-01-01,02,-0.3,0.2
Sabah,2025-02-01,02,-0.3,0.0
Sabah,2025-03-01,02,-0.3,0.0
Sabah,2025-04-01,02,-0.5,0.1
Sabah,2025-05-01,02,-0.3,0.1
Sabah,2025-06-01,02,-0.3,0.0
Sabah,2025-07-01,02,-1.1,0.0
Sabah,2025-08-01,02,-1.1,0.0
Sarawak,2010-02-01,02,,0.0
Sarawak,2010-03-01,02,,0.0
Sarawak,2010-04-01,02,,0.1
Sarawak,2010-05-01,02,,0.0
Sarawak,2010-06-01,02,,0.0
Sarawak,2010-07-01,02,,0.0
Sarawak,2010-08-01,02,,0.0
Sarawak,2010-09-01,02,,0.3
Sarawak,2010-10-01,02,,4.6
Sarawak,2010-11-01,02,,0.0
Sarawak,2010-12-01,02,,-0.2
Sarawak,2011-01-01,02,4.9,0.0
Sarawak,2011-02-01,02,4.9,0.0
Sarawak,2011-03-01,02,4.9,0.0
Sarawak,2011-04-01,02,4.8,0.0
Sarawak,2011-05-01,02,4.8,0.0
Sarawak,2011-06-01,02,5.5,0.7
Sarawak,2011-07-01,02,5.1,-0.4
Sarawak,2011-08-01,02,5.1,0.0
Sarawak,2011-09-01,02,4.6,-0.1
Sarawak,2011-10-01,02,0.0,0.0
Sarawak,2011-11-01,02,0.0,0.0
Sarawak,2011-12-01,02,0.3,0.1
Sarawak,2012-01-01,02,0.3,0.0
Sarawak,2012-02-01,02,0.3,0.0
Sarawak,2012-03-01,02,0.4,0.1
Sarawak,2012-04-01,02,0.4,0.0
Sarawak,2012-05-01,02,0.4,0.0
Sarawak,2012-06-01,02,-0.4,-0.1
Sarawak,2012-07-01,02,0.1,0.1
Sarawak,2012-08-01,02,0.1,0.0
Sarawak,2012-09-01,02,0.2,0.0
Sarawak,2012-10-01,02,0.2,0.0
Sarawak,2012-11-01,02,1.4,1.3
Sarawak,2012-12-01,02,1.3,0.0
Sarawak,2013-01-01,02,1.6,0.3
Sarawak,2013-02-01,02,1.6,0.0
Sarawak,2013-03-01,02,1.6,0.1
Sarawak,2013-04-01,02,1.6,0.0
Sarawak,2013-05-01,02,1.7,0.1
Sarawak,2013-06-01,02,3.6,1.7
Sarawak,2013-07-01,02,2.7,-0.7
Sarawak,2013-08-01,02,2.4,-0.3
Sarawak,2013-09-01,02,2.7,0.3
Sarawak,2013-10-01,02,11.5,8.6
Sarawak,2013-11-01,02,10.2,0.0
Sarawak,2013-12-01,02,10.2,0.0
Sarawak,2014-01-01,02,10.0,0.1
Sarawak,2014-02-01,02,10.0,0.0
Sarawak,2014-03-01,02,9.8,0.0
Sarawak,2014-04-01,02,9.8,0.0
Sarawak,2014-05-01,02,9.7,0.0
Sarawak,2014-06-01,02,8.1,0.2
Sarawak,2014-07-01,02,8.8,-0.1
Sarawak,2014-08-01,02,9.1,0.0
Sarawak,2014-09-01,02,11.5,2.5
Sarawak,2014-10-01,02,0.2,-2.4
Sarawak,2014-11-01,02,8.4,8.2
Sarawak,2014-12-01,02,8.4,0.0
Sarawak,2015-01-01,02,8.3,0.0
Sarawak,2015-02-01,02,8.4,0.1
Sarawak,2015-03-01,02,8.4,0.0
Sarawak,2015-04-01,02,10.7,2.1
Sarawak,2015-05-01,02,9.2,-1.3
Sarawak,2015-06-01,02,9.2,0.2
Sarawak,2015-07-01,02,10.8,1.3
Sarawak,2015-08-01,02,10.8,0.0
Sarawak,2015-09-01,02,8.2,0.2
Sarawak,2015-10-01,02,10.9,-0.1
Sarawak,2015-11-01,02,16.9,14.1
Sarawak,2015-12-01,02,18.5,1.4
Sarawak,2016-01-01,02,18.5,0.0
Sarawak,2016-02-01,02,18.4,0.0
Sarawak,2016-03-01,02,18.4,0.0
Sarawak,2016-04-01,02,16.0,0.1
Sarawak,2016-05-01,02,17.5,0.0
Sarawak,2016-06-01,02,17.0,-0.3
Sarawak,2016-07-01,02,15.5,0.0
Sarawak,2016-08-01,02,15.5,0.0
Sarawak,2016-09-01,02,15.5,0.2
Sarawak,2016-10-01,02,15.7,0.1
Sarawak,2016-11-01,02,1.4,-0.1
Sarawak,2016-12-01,02,-0.2,-0.2
Sarawak,2017-01-01,02,-0.1,0.1
Sarawak,2017-02-01,02,-0.1,0.0
Sarawak,2017-03-01,02,-0.1,0.0
Sarawak,2017-04-01,02,-0.2,0.0
Sarawak,2017-05-01,02,-0.2,0.0
Sarawak,2017-06-01,02,0.1,0.0
Sarawak,2017-07-01,02,-0.1,-0.1
Sarawak,2017-08-01,02,0.0,0.1
Sarawak,2017-09-01,02,-0.3,-0.1
Sarawak,2017-10-01,02,-0.4,0.0
Sarawak,2017-11-01,02,-0.3,0.0
Sarawak,2017-12-01,02,-0.1,0.0
